,index,words count,md5,user,timestamp,name
12569,22,13461,af6f3f801134db1378a4ddd9125e53a8,Chrisarnesen,2014-03-21 01:14:57,Bitcoin
12570,23,13452,5904b24729790753fbefb89d40f55b67,209.43.1.201,2014-03-20 23:27:32,Bitcoin
12571,24,13449,529db0f362d63bdce0885384ddbbf085,Samwalton9,2014-03-20 18:53:13,Bitcoin
12572,25,13469,740431a92ae840ec66825022f2d97cbf,65.211.126.73,2014-03-20 18:37:46,Bitcoin
12573,26,13449,529db0f362d63bdce0885384ddbbf085,205.175.240.242,2014-03-20 17:35:14,Bitcoin
12574,27,13449,f13fa4cd96006a52deef491586a02bcb,Vanzandtj,2014-03-20 16:21:31,Bitcoin
12575,28,13441,dca388ca459026a3c8093780925e8b64,Chrisarnesen,2014-03-20 15:41:51,Bitcoin
12576,29,13458,291bb7856d6f306ba4f3afa4a3bd4421,Chrisarnesen,2014-03-20 15:36:16,Bitcoin
12577,30,13507,5ff14bc3350b68f9a1ccc2701e0619fe,Chrisarnesen,2014-03-20 15:32:23,Bitcoin
12578,31,13508,79ec1b69fd099335ca7dd763ad1a1ba4,Chrisarnesen,2014-03-20 15:30:25,Bitcoin
12579,32,13513,75eb281cf55c79847639622220096dee,Beachy,2014-03-20 14:00:46,Bitcoin
12580,33,13487,1c46996a17dd363b18ca38f2d17cca9c,Fleetham,2014-03-20 06:34:24,Bitcoin
12581,34,13458,c59acb84dafd4d8f1ec38993470ea7d2,Bobby223322,2014-03-20 06:33:00,Bitcoin
12582,35,13426,f31b74cb0d9dee64ce48ed32eb79dd90,Fleetham,2014-03-20 06:30:23,Bitcoin
12583,36,13403,550277154774425e13e970a14d86dfc1,Fleetham,2014-03-20 06:27:01,Bitcoin
12584,37,13412,465774c0d77b42890e2e97635293b8fd,Fleetham,2014-03-20 06:21:32,Bitcoin
12585,38,13452,5ab1213e085ce4b1f5ac15cb2edd82a7,Fleetham,2014-03-20 05:50:30,Bitcoin
12586,39,13450,53fe7d373d8f428c4b5d8cbea774eddb,Chrisarnesen,2014-03-20 05:45:40,Bitcoin
12587,40,13503,d66085299d61e01ee72572ad7e11fc56,Chrisarnesen,2014-03-20 05:37:52,Bitcoin
12588,41,13513,58c7134276409c4aaf8141d2d7a51008,Wuerzele,2014-03-20 05:00:26,Bitcoin
12589,42,13503,d66085299d61e01ee72572ad7e11fc56,Wuerzele,2014-03-20 04:55:12,Bitcoin
12590,43,13501,d364f2b6b0f7a4d328ef39a33d2fe449,Aoidh,2014-03-20 02:18:32,Bitcoin
12591,44,13501,324238385e63b5d0061fd493c09ae27a,Ladislav Mecir,2014-03-20 01:59:12,Bitcoin
12592,45,13501,45428ccff5de96f4c6a70136e378e38e,Ladislav Mecir,2014-03-20 01:37:43,Bitcoin
12593,46,13501,d364f2b6b0f7a4d328ef39a33d2fe449,Aoidh,2014-03-20 01:23:40,Bitcoin
12594,47,13501,69614b8a5a4efc1bce7d30d98c07124d,Wuerzele,2014-03-20 00:51:59,Bitcoin
12595,48,13495,753135f6502bdc32b1380922ed661265,Wuerzele,2014-03-19 23:03:40,Bitcoin
12596,49,13496,d3a6394ea1e32a2dfef9010a120dd772,Ladislav Mecir,2014-03-19 18:32:18,Bitcoin
12597,0,13495,32df5a34486ba668d89ec209d0d46ac5,Chrisarnesen,2014-03-19 17:20:59,Bitcoin
12598,1,13459,337fc0117283efbae600f97e0ed3fb8e,Fleetham,2014-03-19 17:18:29,Bitcoin
12599,2,13461,4c3369917dda97ac4594b2325d9a7e49,Chrisarnesen,2014-03-19 17:10:33,Bitcoin
12600,3,13468,9a64ddbe55c9c093705f7c60ac17fbea,Chrisarnesen,2014-03-19 17:07:14,Bitcoin
12601,4,13478,3c6a2f1b7f1f287523ab2524ae365dff,Ladislav Mecir,2014-03-19 15:57:19,Bitcoin
12602,5,13478,3c6a2f1b7f1f287523ab2524ae365dff,Ladislav Mecir,2014-03-19 15:55:54,Bitcoin
12603,6,13478,879a072f4ad668dff0a3703bd59c226d,Ladislav Mecir,2014-03-19 13:16:55,Bitcoin
12604,7,13483,35af5a30616d518901ee521d8ef042c5,Rezonansowy,2014-03-19 13:08:59,Bitcoin
12605,8,13481,b60e3dc54f04eea15490f34ecaa6ea2c,Rezonansowy,2014-03-19 13:07:20,Bitcoin
12606,9,13469,71ab4d704632a0a8d5b8ea996453aa39,YubbaDoo,2014-03-19 08:48:07,Bitcoin
12607,10,13466,14f8191b8ff5fceffb06320125e493de,Wuerzele,2014-03-19 07:45:54,Bitcoin
12608,11,13507,2f4d2e4912ac97c8f366d584b64b2a48,Wuerzele,2014-03-19 07:40:53,Bitcoin
12609,12,13430,330361f5f566b4d6193886ccaaf32c09,Wuerzele,2014-03-19 07:11:26,Bitcoin
12610,13,13425,57f0f90c62fc7c27caea9dd9f3333ef7,Wuerzele,2014-03-19 07:08:47,Bitcoin
12611,14,13424,a13ca6cad807696863516010490e12eb,Wuerzele,2014-03-19 06:56:09,Bitcoin
12612,15,13412,91c81bac87aa2d757694de5483f2a95e,Wuerzele,2014-03-19 06:35:49,Bitcoin
12613,16,13382,fdfcde5e15358672d4b5bc7668ddc69e,Wuerzele,2014-03-19 06:13:42,Bitcoin
12614,18,13372,0c48c1e4cae545dc64876a054e1d41b8,162.198.214.212,2014-03-18 21:01:39,Bitcoin
12615,19,13377,080aea465288e67bd4331e1695cecd82,Aoidh,2014-03-18 19:56:26,Bitcoin
12616,20,13377,75206bb0708b000074fa52d22ce28b75,Aoidh,2014-03-18 19:53:06,Bitcoin
12617,21,13377,080aea465288e67bd4331e1695cecd82,82.25.48.36,2014-03-18 19:11:06,Bitcoin
12618,22,13372,0c48c1e4cae545dc64876a054e1d41b8,QuantOfAsia,2014-03-18 13:01:28,Bitcoin
12619,23,13325,f515b35b673642209fb1eebafe837f64,Ladislav Mecir,2014-03-18 08:55:00,Bitcoin
12620,24,13326,4503429e7df9c4b7beef1dae206e7c68,Ladislav Mecir,2014-03-18 08:45:17,Bitcoin
12621,25,13324,4dbf07342ba1eb6905dbcbf56bbdf504,Ladislav Mecir,2014-03-18 08:33:15,Bitcoin
12622,26,13323,68e14264ac06d22cb429103e465fd3dd,Elassint,2014-03-18 05:06:52,Bitcoin
12623,27,13328,d9284da3555deaf852788dbf762a1820,200.48.32.146,2014-03-18 05:06:29,Bitcoin
12624,28,13323,68e14264ac06d22cb429103e465fd3dd,Ladislav Mecir,2014-03-18 03:48:18,Bitcoin
12625,29,13323,9a16a78bd5cb8f8c23ff5ca1afcaa031,Aoidh,2014-03-18 03:15:57,Bitcoin
12626,30,13325,3a5333ba7985e16a1d27a64c0048bb69,Aoidh,2014-03-18 03:14:16,Bitcoin
12627,31,13323,9a16a78bd5cb8f8c23ff5ca1afcaa031,Aoidh,2014-03-18 03:09:31,Bitcoin
12628,32,13325,3a5333ba7985e16a1d27a64c0048bb69,Ladislav Mecir,2014-03-18 02:53:24,Bitcoin
12629,33,13323,9a16a78bd5cb8f8c23ff5ca1afcaa031,Aoidh,2014-03-17 23:19:32,Bitcoin
12630,34,13325,3a5333ba7985e16a1d27a64c0048bb69,Ladislav Mecir,2014-03-17 19:43:07,Bitcoin
12631,35,13323,9a16a78bd5cb8f8c23ff5ca1afcaa031,69.52.69.38,2014-03-17 17:57:23,Bitcoin
12632,36,13327,5204272ba3224ac290f7775fe067cb44,Aoidh,2014-03-17 15:21:52,Bitcoin
12633,37,13329,a26bc6d264aec0433a835bbff6a0a72e,Ladislav Mecir,2014-03-17 09:29:13,Bitcoin
12634,38,13327,937b2afaa858693e95a12467fe5a7d2d,Ladislav Mecir,2014-03-17 09:26:17,Bitcoin
12635,39,13329,bb496e0ed861b78796fc458cf9f385aa,Ladislav Mecir,2014-03-17 09:23:22,Bitcoin
12636,40,13330,ed79ad55740694ad80e1bdf5577ccbef,Ladislav Mecir,2014-03-17 09:21:46,Bitcoin
12637,41,13331,5d3b54b05024f0137503485045d58d7d,Ladislav Mecir,2014-03-17 09:17:15,Bitcoin
12638,42,13322,21fe614503655a0b2a8812e5a62c40d3,SolarStarSpire,2014-03-17 04:41:27,Bitcoin
12639,43,13319,5e3ea1c368366aa3126e950dca1557ea,192.222.151.142,2014-03-17 00:39:41,Bitcoin
12640,44,13319,5e3ea1c368366aa3126e950dca1557ea,192.222.151.142,2014-03-17 00:39:04,Bitcoin
12641,45,13314,09c950773027591cede606f3af1917d9,Ladislav Mecir,2014-03-16 07:06:58,Bitcoin
12642,46,13357,54cdb160f9f095dd6edc5e14d80817c3,Ladislav Mecir,2014-03-15 17:28:07,Bitcoin
12643,47,13310,4eff34d3b35b1def418cf5c4e90eca71,Agyle,2014-03-15 11:24:24,Bitcoin
12644,48,13315,b39d748aa5fcc1e9abffe19cc6eb78b9,Wuerzele,2014-03-15 09:14:41,Bitcoin
12645,49,13302,9f48d2234e3900257036fc9c3fbd86f3,Wuerzele,2014-03-15 09:04:08,Bitcoin
12646,0,13297,e604fd21b0abe07a4e3bcd44f85a2407,Wuerzele,2014-03-15 08:57:20,Bitcoin
12647,1,13297,e604fd21b0abe07a4e3bcd44f85a2407,Wuerzele,2014-03-15 08:33:30,Bitcoin
12648,2,13282,822d41c8bd893aa2ea3e79c7052ee64e,Ladislav Mecir,2014-03-15 07:02:32,Bitcoin
12649,3,13210,c42f71a43da038f55efa397b1b5c4795,Ladislav Mecir,2014-03-14 17:28:58,Bitcoin
12650,4,13208,28e26b99cd59c55c06bf6cbe6b5cb307,Fleetham,2014-03-14 17:27:15,Bitcoin
12651,5,13280,a3dbc5b2f04c0927d18887a910060fac,Aoidh,2014-03-14 12:09:09,Bitcoin
12652,6,13282,322841776c280e570ff6e09b1a80d006,Ladislav Mecir,2014-03-14 05:02:16,Bitcoin
12653,7,13280,a3dbc5b2f04c0927d18887a910060fac,Fleetham,2014-03-14 03:41:38,Bitcoin
12654,8,13274,58f97ebc3920513da8561b7528911611,Fleetham,2014-03-14 03:38:40,Bitcoin
12655,10,488,f6ac2c058b1f40955164fc79dfd3fa93,216.80.3.9,2014-03-14 01:53:14,Bitcoin
12656,11,13210,5beaa1560cf7ee0471f1a0663bd8e957,192.240.148.2,2014-03-13 20:58:58,Bitcoin
12657,12,13211,e322343c6b4f1a1ebdfaa9d35af9e263,Surfer43,2014-03-13 19:42:00,Bitcoin
12658,13,13211,f9deb1dbe093a4193ad18c6f49f1319e,Wuerzele,2014-03-13 17:32:54,Bitcoin
12659,14,13266,4e37b4a3e21b6e9099b6fe0683fb1525,Agyle,2014-03-13 17:26:37,Bitcoin
12660,15,13263,def91a88d363a63ba4f7d895b3a1a5c3,Fleetham,2014-03-13 17:19:11,Bitcoin
12661,16,13218,09ce4c5dcab1bb6a36d5cf5b290c0b94,Fleetham,2014-03-13 17:12:52,Bitcoin
12662,17,13218,c53ace79089de2f1a34ef2c6e07c8afa,Fleetham,2014-03-13 17:10:40,Bitcoin
12663,18,13218,9cccaf83babc39b34fbbfa6109cc7e87,Fleetham,2014-03-13 16:59:02,Bitcoin
12664,19,13215,9a13312166ef86b196fa1bfd1e32dbad,Wuerzele,2014-03-13 16:55:39,Bitcoin
12665,20,13205,ad64fee1de0f000cccec37c6154afe45,Wuerzele,2014-03-13 16:26:16,Bitcoin
12666,21,13199,3f9e6ca6c44d59976cd62c1378aba49e,Beachy,2014-03-13 15:19:07,Bitcoin
12667,22,13199,d70d2134784f3f2a1cbdeb96f6a94533,Beachy,2014-03-13 14:49:18,Bitcoin
12668,23,13182,15297cfc249dc0970096e42e4e425f9a,Tekn04,2014-03-13 13:48:17,Bitcoin
12669,24,13181,5f67786ccbee391c2220291c1203eae3,Agyle,2014-03-13 13:04:15,Bitcoin
12670,25,13189,9f8d4482822afe7c628787ba2e1e0b54,Agyle,2014-03-13 12:07:02,Bitcoin
12671,26,13168,40dc2c47923e5d11ff8c4f112e6eee3d,Agyle,2014-03-13 11:53:13,Bitcoin
12672,28,13144,19fbefa2d5a6e1b5fa84954e12b55abd,Agyle,2014-03-13 11:13:10,Bitcoin
12673,29,13100,fbf32e9f5656ce669b4e8ffbdbb9785d,216.40.135.247,2014-03-13 08:32:35,Bitcoin
12674,30,13100,f02792fd9f67156f6fd3ec49ea8617d6,Gogo Dodo,2014-03-12 21:57:38,Bitcoin
12675,31,13096,9e8d6edec73c70c462858f0bcdbe5a9d,Blue oracl2495,2014-03-12 21:57:17,Bitcoin
12676,33,13,3de3b8ba54bdabd5c3b7c18516f2c39c,Blue oracl2495,2014-03-12 21:56:03,Bitcoin
12677,34,13100,f02792fd9f67156f6fd3ec49ea8617d6,Agyle,2014-03-12 15:05:00,Bitcoin
12678,35,13100,8a52084dc6a99925fa08a16ddc96c3ac,Litecoinguy,2014-03-12 14:48:11,Bitcoin
12679,36,13099,3ef191abf1b0c59f5c86415c33fd1898,Wuerzele,2014-03-12 09:27:38,Bitcoin
12680,37,13101,b70c7506bc907b71fffacba5ceda4c09,Wuerzele,2014-03-12 09:26:52,Bitcoin
12681,38,13020,3c167a576e6f1965211272715dbaa9f9,Wuerzele,2014-03-12 09:24:46,Bitcoin
12682,39,13104,6d66c4c2a54e3ec42fdc352224916b49,Wuerzele,2014-03-12 09:00:23,Bitcoin
12683,40,13102,9522669d68e675651b8ec8ee1ec8bc36,Wuerzele,2014-03-12 08:53:32,Bitcoin
12684,42,13064,2005dbfd26dcd72c33e011603c50d93f,2.26.80.222,2014-03-12 08:50:05,Bitcoin
12685,43,13046,a9d2d62044ff2454fb8229a3641ddd62,Fleetham,2014-03-12 03:33:15,Bitcoin
12686,44,13047,276bafc0b22be479c15f7c0c0a88db92,Agyle,2014-03-12 02:27:10,Bitcoin
12687,45,13049,7000ee83a56cbb11cb45aec24aa9eef1,Wuerzele,2014-03-12 01:57:35,Bitcoin
12688,47,13044,be6fcccb2517943988e10be65bef4afc,Bgwhite,2014-03-12 00:53:21,Bitcoin
12689,49,13041,fd9154b1408c261d5a62cd05f503a100,Wuerzele,2014-03-11 21:51:50,Bitcoin
12690,0,13040,a26e5f0cbbb78656a26cbd83626fdc6b,Wuerzele,2014-03-11 21:47:14,Bitcoin
12691,1,13038,f093d035f803d45d28c3428dc4e0e54b,110.34.198.67,2014-03-11 20:54:37,Bitcoin
12692,2,13003,da858987c6aac02cb6de5bb757d69b6a,Agyle,2014-03-11 18:36:48,Bitcoin
12693,3,12994,a8d0580fb99212effe3cc47f0d7402db,Agyle,2014-03-11 18:23:50,Bitcoin
12694,4,13085,4ccd10a2ed5bf2901c465765fba06cfb,Agyle,2014-03-11 18:14:41,Bitcoin
12695,5,13146,b44547eb9460593e24625944951f4eb5,Agyle,2014-03-11 18:13:33,Bitcoin
12696,6,13003,da858987c6aac02cb6de5bb757d69b6a,Agyle,2014-03-11 18:12:50,Bitcoin
12697,7,13146,b44547eb9460593e24625944951f4eb5,Fleetham,2014-03-11 18:04:27,Bitcoin
12698,8,13148,6c47ea8d0a1c9aae01f43647994102d2,65.211.126.73,2014-03-11 17:36:28,Bitcoin
12699,9,13146,b44547eb9460593e24625944951f4eb5,Fleetham,2014-03-11 17:24:53,Bitcoin
12700,10,13155,522aab27a0f17631d439c8851dbd7163,Fleetham,2014-03-11 17:16:49,Bitcoin
12701,11,13064,84a91fac77678a53a8585db92bd2d1be,Rook944,2014-03-11 15:31:01,Bitcoin
12702,12,13003,da858987c6aac02cb6de5bb757d69b6a,Agyle,2014-03-11 15:13:04,Bitcoin
12703,13,12802,f6ce4cd9dec97f2626d68792c1646e37,Ladislav Mecir,2014-03-11 14:45:55,Bitcoin
12704,14,13003,8bd0b6467a3df8cec1f3a527a74bbf83,Aoidh,2014-03-11 11:21:48,Bitcoin
12705,15,13111,1b8047b6a71ccdbf05163fe5a7f7bcd3,Ladislav Mecir,2014-03-11 11:12:52,Bitcoin
12706,16,13003,8bd0b6467a3df8cec1f3a527a74bbf83,Aoidh,2014-03-11 11:06:06,Bitcoin
12707,17,13111,1b8047b6a71ccdbf05163fe5a7f7bcd3,Ladislav Mecir,2014-03-11 10:59:45,Bitcoin
12708,18,13003,8bd0b6467a3df8cec1f3a527a74bbf83,Aoidh,2014-03-11 09:47:26,Bitcoin
12709,19,13111,1b8047b6a71ccdbf05163fe5a7f7bcd3,Ladislav Mecir,2014-03-11 09:39:53,Bitcoin
12710,20,13108,667a62435d2d47656b4f431facb081c5,Agyle,2014-03-11 08:40:42,Bitcoin
12711,21,13096,f659fb3f76a990d177e150b7f6d9db9d,24.150.216.102,2014-03-11 08:26:40,Bitcoin
12712,22,13095,30466e0c144c1bd1a82e01bd1ae70e1f,72.70.32.76,2014-03-11 04:06:33,Bitcoin
12713,23,13095,220282884b295f036c219bebb8710c06,CJDuhaime,2014-03-11 03:36:00,Bitcoin
12714,24,13096,75b7716fb4e4214eca26c4e41f4841a1,CJDuhaime,2014-03-11 03:34:34,Bitcoin
12715,25,13139,0dd461ba8af47dbc4c2dd775f6119213,CJDuhaime,2014-03-11 03:32:51,Bitcoin
12716,26,13086,1ecdab54c84d23d6e112fdb517fcfe6d,94.9.132.91,2014-03-11 02:35:47,Bitcoin
12717,27,13112,fc940c6bbbbafd48a48468bdcd7ce9cd,Agyle,2014-03-10 18:14:34,Bitcoin
12718,28,13204,08431bc7ae266bb0667cceac77146fec,Cyborg4,2014-03-10 17:32:18,Bitcoin
12719,29,13112,fc940c6bbbbafd48a48468bdcd7ce9cd,82.171.40.25,2014-03-10 11:45:31,Bitcoin
12720,30,13112,e097f1fa7b185bfb883eb4aae7ec8516,Ladislav Mecir,2014-03-10 10:30:33,Bitcoin
12721,31,13110,4748612ef1e3f05e8525a572339a9394,Ladislav Mecir,2014-03-10 10:15:15,Bitcoin
12722,32,13110,42b9cb62a0ef1a5c9447bdce6d1dd819,Ladislav Mecir,2014-03-10 09:24:37,Bitcoin
12723,33,13109,9d8c47dbc6219c1edaedceac366b0c73,Ladislav Mecir,2014-03-10 09:17:22,Bitcoin
12724,34,13110,b68751c7512877c3dbc231de0884c7f9,Ladislav Mecir,2014-03-10 09:15:10,Bitcoin
12725,35,13016,ba13eb605fafbdb5c7b9c7508e668ab4,Ladislav Mecir,2014-03-10 08:38:13,Bitcoin
12726,36,13013,7b16f76b42dfd34e8da6a15d3a46d6b1,Wuerzele,2014-03-10 07:46:30,Bitcoin
12727,37,13013,8842be86d91d7d18d02a458c29842351,Wuerzele,2014-03-10 07:29:15,Bitcoin
12728,38,13016,72de10c0a85d7f09f19098a90fb7b10a,Agyle,2014-03-10 07:15:36,Bitcoin
12729,39,13021,edd8b16b7a03bb06b641223ddf60b640,Ladislav Mecir,2014-03-10 06:26:44,Bitcoin
12730,40,13021,bcc49fabb0f99d8e01c6d48fa3c097f8,Fleetham,2014-03-10 04:19:14,Bitcoin
12731,41,13012,f6a558538d80c47e75c5eef2a76fc49a,Wuerzele,2014-03-10 04:14:52,Bitcoin
12732,42,13013,0cb1d5d6f94fd561cddb017f96f2c9ba,Wuerzele,2014-03-10 04:07:13,Bitcoin
12733,43,13027,026f256a51d110e73e8290bd16d461cd,Wuerzele,2014-03-10 03:59:48,Bitcoin
12734,44,13027,eb9f22c9a237404b97f73d81521de55e,CJDuhaime,2014-03-10 01:27:28,Bitcoin
12735,45,12841,dce3656291f1b7d3fd548e4730a66d7e,RoyGoldsmith,2014-03-09 22:36:31,Bitcoin
12736,46,12827,b33394431fe696533d4d55052b5b38a2,Black Falcon,2014-03-09 22:29:27,Bitcoin
12737,47,12825,5e70f2697cc04ad6fe582fd315bd0cb5,Fleetham,2014-03-09 22:00:42,Bitcoin
12738,48,12830,5e160edd83e18c12898a300d69d3d460,Fleetham,2014-03-09 21:43:13,Bitcoin
12739,49,12820,2e5dfed9accac66e21c8fd3f183e3df5,Hotelmason241,2014-03-09 17:53:35,Bitcoin
12740,0,12816,6e60bf15bac60524848021d437f16717,RoyGoldsmith,2014-03-09 14:29:34,Bitcoin
12741,1,12794,148645b6f9a4046597eeca448f27eb4e,Ladislav Mecir,2014-03-09 12:11:37,Bitcoin
12742,2,12768,040e1b27e432334875c294d34915609d,71.86.161.120,2014-03-09 04:50:48,Bitcoin
12743,3,12767,645e02d6d8a55c2cd14495d1dbfb6718,Wuerzele,2014-03-09 04:20:11,Bitcoin
12744,4,12776,b132d7d8465f9238a8d8aae3be43314f,GoingBatty,2014-03-09 02:08:04,Bitcoin
12745,5,12776,d4866e4a505f192d371a392d56390316,Wuerzele,2014-03-09 01:59:14,Bitcoin
12746,6,12775,5728512fa5071464dc078a30b46036f8,Ladislav Mecir,2014-03-09 00:01:53,Bitcoin
12747,7,12770,5541069f9373d547b14c82580707d4e2,Ladislav Mecir,2014-03-08 23:42:17,Bitcoin
12748,9,12769,bc38f713b4999f9cf4ef932c576d4304,Ladislav Mecir,2014-03-08 23:37:15,Bitcoin
12749,10,12671,477123e0f9519b20c367de9b8209809a,Fleetham,2014-03-08 23:13:41,Bitcoin
12750,11,12672,3596137612f93a91bab8d0f4082228f3,Rick Raubenheimer,2014-03-08 18:19:35,Bitcoin
12751,12,12672,4ebb49a90bec8cf5dd05c6905446b67f,Ladislav Mecir,2014-03-08 12:57:09,Bitcoin
12752,13,12673,01da27ecec0be565b82a451a3202de35,Ladislav Mecir,2014-03-08 12:55:51,Bitcoin
12753,14,12673,7c9ddc37b785c8995b5460b6a9af41ea,Ladislav Mecir,2014-03-08 12:40:29,Bitcoin
12754,15,12674,1586442bf3a84f655da486175e92e7b2,Agyle,2014-03-08 11:44:39,Bitcoin
12755,16,12669,957343bf1e988de31694210e00152342,Ladislav Mecir,2014-03-08 11:40:57,Bitcoin
12756,17,12669,ab20a80ac3ef76620fe1097d146ab1e5,Ladislav Mecir,2014-03-08 11:39:34,Bitcoin
12757,18,12669,035991121a9153d8bb9edfb62f307efd,Ladislav Mecir,2014-03-08 11:36:02,Bitcoin
12758,19,12669,add484975da130d36194b126efd215ec,Ladislav Mecir,2014-03-08 11:09:08,Bitcoin
12759,20,12665,0e8ac67a50f7bb8e550975eb4f674796,Fleetham,2014-03-08 09:03:52,Bitcoin
12760,21,12676,57649fdbefc43897986c96bd4ed03bc5,Fleetham,2014-03-08 09:00:26,Bitcoin
12761,22,12665,99d2c3e563cc8001ccbdf55e52b872ac,Fleetham,2014-03-08 08:56:40,Bitcoin
12762,23,12704,0cf4ee5604b9f8077f531587fb8c6d71,Fleetham,2014-03-08 08:53:02,Bitcoin
12763,24,12695,79561f97a8802325465ff823d252f125,2.102.225.18,2014-03-08 07:50:25,Bitcoin
12764,25,12695,fffc21865daef153a57335792837b2a5,Tabletop,2014-03-08 07:12:33,Bitcoin
12765,26,12695,1860975b5c5103d88d982150744ac89e,Agyle,2014-03-08 03:28:36,Bitcoin
12766,27,12633,fb5b704f8e66d7d945ddc70dffc607aa,Ishdarian,2014-03-08 00:21:17,Bitcoin
12767,28,4,2761440a662790a9f2cc6a487b0ad995,TitmanTrolled,2014-03-08 00:17:37,Bitcoin
12768,30,1,798afa89e0a0330b99f1b464b79988af,88.104.22.113,2014-03-08 00:12:54,Bitcoin
12769,31,12642,6ca86fb1bf805c1b8efa9f850d2a6646,88.104.22.113,2014-03-08 00:07:31,Bitcoin
12770,32,12633,fb5b704f8e66d7d945ddc70dffc607aa,Agyle,2014-03-07 17:05:56,Bitcoin
12771,33,12529,296bc4b77adea2b916bef9937db680d3,Agyle,2014-03-07 16:39:18,Bitcoin
12772,34,11616,0d03288b565f007c30704827471aaf8c,Hertz1888,2014-03-07 16:29:02,Bitcoin
12773,35,11616,0d03288b565f007c30704827471aaf8c,Thorwald,2014-03-07 15:47:53,Bitcoin
12774,37,11613,1054972ca0149cc158e616513a77a9e6,50.140.204.159,2014-03-07 13:17:18,Bitcoin
12775,38,11613,85437c24732c6419579ffdc15dbf5ed6,2.102.103.92,2014-03-07 12:09:32,Bitcoin
12776,39,11604,cfa6aab73d9f82999ee16d8ba6de9bbe,87.78.25.114,2014-03-07 11:32:50,Bitcoin
12777,40,11603,1aa3131db3f41c78aced7b1259c21f91,Back ache,2014-03-07 09:59:52,Bitcoin
12778,41,11593,ab11beab41c3e336ab3c34ac471bb60b,Agyle,2014-03-07 07:58:42,Bitcoin
12779,42,11344,7e7d72b88288ae46b65e33981c14207a,Agyle,2014-03-07 05:18:53,Bitcoin
12780,43,11390,37bf590511292ec17ab42a46662664c3,69.181.68.67,2014-03-07 04:39:36,Bitcoin
12781,44,11402,993a82891429ea00f7a74e883c364ab3,69.181.68.67,2014-03-07 04:38:09,Bitcoin
12782,45,11390,37bf590511292ec17ab42a46662664c3,Agyle,2014-03-07 04:12:54,Bitcoin
12783,46,11383,f405a6e6159e40188b654fa00d260406,Ladislav Mecir,2014-03-07 03:55:54,Bitcoin
12784,48,11470,3e938278c30bd3c54e75537f0e920f1b,Wuerzele,2014-03-07 01:58:29,Bitcoin
12785,49,12170,85de60ee428cdba513ba3e207d830195,Ladislav Mecir,2014-03-06 20:37:00,Bitcoin
12786,0,12171,e6f6553a5000054fc0cdb05f71897067,Dewritech,2014-03-06 19:55:20,Bitcoin
12787,1,12171,9e80b293eda44dccc21b569b0d137a25,Hydrargyrum,2014-03-06 17:30:26,Bitcoin
12788,2,12171,38a3fecb54a47ca17c46c887bb713f27,Fleetham,2014-03-06 17:27:58,Bitcoin
12789,3,12139,8f7b6596537003bc64b3f18ca82e7e2a,Fleetham,2014-03-06 17:13:32,Bitcoin
12790,4,12180,a736e1868bc3357744be077203046fbb,Fleetham,2014-03-06 16:55:30,Bitcoin
12791,5,12383,b26c9c039ef8467134bfe3db494c2531,SYSS Mouse,2014-03-06 14:50:44,Bitcoin
12792,6,12385,a874cd9a8a82757df411b0cc926f3988,Wuerzele,2014-03-06 14:33:41,Bitcoin
12793,7,12301,afcc3ef6876077d8fcbe7df97ef93c34,Rook944,2014-03-06 14:01:50,Bitcoin
12794,8,12213,405cb2e9779f81afa2bc5fb501798c53,Wuerzele,2014-03-06 12:39:12,Bitcoin
12795,9,11995,6895100be3c11ffd01ee978cabbf3bb8,210.215.78.4,2014-03-06 12:38:41,Bitcoin
12796,10,11996,3f3bf38e8b486f2b61ee4cc4a4560d43,210.215.78.4,2014-03-06 12:36:31,Bitcoin
12797,11,11792,87bfbad1ae98c2783bdbac04753685fc,Wuerzele,2014-03-06 11:37:57,Bitcoin
12798,12,11792,08d7f2dcd086a3d6e49ce44291c6fdf4,Wuerzele,2014-03-06 09:37:25,Bitcoin
12799,13,11788,604f522c83881e27abebebcc65c320d0,Wuerzele,2014-03-06 09:33:00,Bitcoin
12800,14,11791,bb9acc3475abacbc064d44d81ee45b55,Wuerzele,2014-03-06 09:30:21,Bitcoin
12801,15,11790,1213d2cfd2c15f3f07c2d2003f74b80e,192.76.7.203,2014-03-06 09:26:53,Bitcoin
12802,16,11790,ead567d071d87153eabf5828c098a3bc,Wuerzele,2014-03-06 09:25:02,Bitcoin
12803,17,11782,9d14e5d55cf236710e3b3de749d3e9c5,Ladislav Mecir,2014-03-06 08:25:20,Bitcoin
12804,18,11783,3d451ca3d95df54ca24010f22370e079,Ladislav Mecir,2014-03-06 07:51:24,Bitcoin
12805,19,11810,66d1a2d0dbc2dadc5085a7f7d1e4abc2,Wuerzele,2014-03-06 07:42:27,Bitcoin
12806,20,11827,2189e167af21fa2e461745e5c93a5a24,Wuerzele,2014-03-06 07:40:41,Bitcoin
12807,21,11703,3b573528e80450ebbd93345e6cdbe7b9,Cahk,2014-03-06 07:33:57,Bitcoin
12808,22,11635,480ab58d671e6447ffd1f3906562353b,Wuerzele,2014-03-06 04:13:59,Bitcoin
12809,23,11631,e82c1c348ce94fa78a6534956d94ad5a,Ladislav Mecir,2014-03-06 00:53:32,Bitcoin
12810,24,11630,8a6c75b4724e248d2e21b4595ee3015a,Ladislav Mecir,2014-03-06 00:51:35,Bitcoin
